cid,text,time,author,channel,votes,photo,heart,reply,time_parsed
UgziGznpXdFeatzPWsJ4AaABAg.94TQy0RWbRa9OpEao-0uAZ,"Joker 
Endgame 
Lotr trilogy",1 year ago,Robbins,UCKnI5ToUmDHOJBsD90b1OZw,0,https://yt3.ggpht.com/XGhvXS7MvY52nxfS-pbv5o2gQVLzNGEZ8FEhTJOFR1OK7WcHEaZsPB3LLDPImieo4WosNkwuo28=s176-c-k-c0x00ffffff-no-rj,False,True,1639410196.984077
UgziGznpXdFeatzPWsJ4AaABAg.94TQy0RWbRa9P99XhsFvzj,That movie was a SUCKFEST!!!,1 year ago,Cowboy Mouth,UC57wLsXOk5lAFsq9c2P6knA,0,https://yt3.ggpht.com/fl4fgRelLHFuvdLzX4bGgJx0pgWulM6-Ry0aIFKAUvN-N3dXB-ZmvhlGohrFZzWXAEYH_gxw=s176-c-k-c0x00ffffff-no-rj,False,True,1639410197.272077
UgziGznpXdFeatzPWsJ4AaABAg.94TQy0RWbRa9Q5MZjMIMab,SHUTTER ISLAND,1 year ago,Winner 3455rr,UCCEpUO0-htMaNbzMw71_UJw,0,https://yt3.ggpht.com/ytc/AMLnZu-_EhM-Y9peHZkalu_a_rhUKD6n039twXXBQLZvog=s176-c-k-c0x00ffffff-no-rj,False,True,1639410197.273074
UgziGznpXdFeatzPWsJ4AaABAg.94TQy0RWbRa9RFZKI3A0Lf,Avengers endgame,1 year ago,The Magical Rebels,UCnjsyW5IG9LNDC3fmWBp7bA,0,https://yt3.ggpht.com/VYSTUsqzkbgKrtYTBbPdk5nHTKY2mvefs5Vnih53lbTd16hCV5WSDsNGp8gtrusCq8yspX5E=s176-c-k-c0x00ffffff-no-rj,False,True,1639410197.275077
UgziGznpXdFeatzPWsJ4AaABAg.94TQy0RWbRa9RRiikflzJ0,Andhadhun bollywood thriller movie is best movies of the century,1 year ago,Maryia Rashid,UCOd2iYR7UOKBSlLaLo5PRnQ,0,https://yt3.ggpht.com/ytc/AMLnZu9jZ_aeK-Kl-wvgQR-kW-CwaEIk-CvAb23ZwA=s176-c-k-c0x00ffffff-no-rj,False,True,1639410197.276076
UgziGznpXdFeatzPWsJ4AaABAg.94TQy0RWbRa9T_HPTqBcpd,"The stuck up, egotistical, classist, creep actor playing the stuck up, egotistical, classist, Zuckerberg didn't deserve to be number one.",1 year ago,Caffinna's Creations,UCgnKlQKCVg2wQzF_dcMZcvw,0,https://yt3.ggpht.com/ytc/AMLnZu9xlaOhjtkzhJcszM_Udu2X1EMY7ulISdBVdA=s176-c-k-c0x00ffffff-no-rj,False,True,1639410197.276076
UgziGznpXdFeatzPWsJ4AaABAg.94TQy0RWbRa9XwU33DY4Vi,"I got to say, I was really disappointed with the list. Where the hell is INMFL, Boyhood, Synecdoche. Also why are animations excluded?
My list..
There Will Be Blood
Synecdoche, New York
Mulholland Drive
In The Mood For Love
Spirited Away 
Boyhood
No Country For Old Men
Ratatouille
Parasite
The Tree Of Life",10 months ago,H. W Plainview,UCgelmB7xpKkdw55E6ErzE4g,0,https://yt3.ggpht.com/ytc/AMLnZu8gYofG0SYk43yQfy9yQam9fX3Mcw_yvkG3I922fg=s176-c-k-c0x00ffffff-no-rj,False,True,1644766997.279079
UgziGznpXdFeatzPWsJ4AaABAg.94TQy0RWbRa9Y3KYbFk4uC,Prisoners,10 months ago,Ariel Darsono,UCkYKjOtuxvqth6Ht5nOJJSw,0,https://yt3.ggpht.com/ytc/AMLnZu9R_J6M_nIODWFQiKHtnQxMKdOcR2FpgM7hIVwD=s176-c-k-c0x00ffffff-no-rj,False,True,1644766997.281075
UgziGznpXdFeatzPWsJ4AaABAg.94TQy0RWbRa9cHYPyb_5i3,Lord of the Rings and No Country For Old Men,5 months ago,Haikhal Habib,UCTrrg3IzAwDWNJ4vo20HTWg,0,https://yt3.ggpht.com/kriSJoxR8qhwrlN4bTZ6RHRPF2PEceIbDlBnHughrSlYgcO9vcDoNgPKFzNnO8fz373um1hR3A=s176-c-k-c0x00ffffff-no-rj,False,True,1657723397.283077
UgziGznpXdFeatzPWsJ4AaABAg.94TQy0RWbRa9civA6a1JoI,Eternal Sunshine of the Spotless Mind,5 months ago,ThirdEye Productions & Colat Studios,UCQa7-JIir-BOGp3Ldfz3dBw,0,https://yt3.ggpht.com/SEwz_54zEEixojjGAKJ0gLlCfyPXSpC8m4D_a4mRNuM2D6TFAlupYdBjMPDQeDtOHKy_6iO1=s176-c-k-c0x00ffffff-no-rj,False,True,1657723397.28509
UgziGznpXdFeatzPWsJ4AaABAg.94TQy0RWbRa9jIAgG-IdUp,The Wolf Of Wall Street.,7 days ago,GØNE.679,UC7kMy8d_McTI7_KcnEX0rTw,0,https://yt3.ggpht.com/FeaRn4TpAR1hIEusTmB6XevozOcgPDTKUCNDhemnncg73gEpMFMWegOgr1U6hA7dN5rkrzZBx_c=s176-c-k-c0x00ffffff-no-rj,False,True,1670341397.286076
UgziGznpXdFeatzPWsJ4AaABAg.94TQy0RWbRa9jNwOPeyAkl,Crash (2004) wasn't on the list? WOW.,4 days ago,Syskal,UCUI2X4Zc6Ewp4heu1Dzq7SA,0,https://yt3.ggpht.com/jeeowRXOarPBldFPpfLhbMU9q8D6y_mUjCpKSTGamSOjbJnOnkZzpFgsu1xE17IH_zsknEV2Rw=s176-c-k-c0x00ffffff-no-rj,False,True,1670600597.287077
UgwT0FZ9V6azBVt_4At4AaABAg.9bLS1gogfFo9iCIcujB-yt,man thats a bad list. like seriously the dark knight and social network above there will be blood??,1 month ago,Xabean Bridges,UCyGtSvXjilHjjGel5YplyZA,0,https://yt3.ggpht.com/ytc/AMLnZu8tr9SdDeMcKp5WlLreWcCN5huLoy_Wu-uBUGxw=s176-c-k-c0x00ffffff-no-rj,False,True,1668354197.610075
UgwT0FZ9V6azBVt_4At4AaABAg.9bLS1gogfFo9jIB4Kz_kKo,The Wolf of Wall Street is top 10 in my opinion.,7 days ago,GØNE.679,UC7kMy8d_McTI7_KcnEX0rTw,0,https://yt3.ggpht.com/FeaRn4TpAR1hIEusTmB6XevozOcgPDTKUCNDhemnncg73gEpMFMWegOgr1U6hA7dN5rkrzZBx_c=s176-c-k-c0x00ffffff-no-rj,False,True,1670341397.611076
UgzeCyfJw1chfbIRrk14AaABAg.9b7QIlswRg29b9JgUPhIxC,What type of movies do you want to watch?,6 months ago,John Crane,UCCOrwUkoa-keyB5yX11w85A,0,https://yt3.ggpht.com/IGetByfuM5aezg4_-UaoUV7KK0Ku_QkKsFlcQlj40cI9AN3yF6bUe2VMa4A0Hav-V2a-yhdgmcc=s176-c-k-c0x00ffffff-no-rj,False,True,1655131397.906076
UgzeCyfJw1chfbIRrk14AaABAg.9b7QIlswRg29b9omZj8GIx, @John Crane  i dont watch much movies but i cant find a movie i like.,6 months ago,hughafrica,UCa1NdorRlEwCfTxxJJ_OGYw,0,https://yt3.ggpht.com/IRvabOrBAxYVEqhx5LX-kDfWESnAsvMHPIBl0RG60V5aK2o9xvRApgaJiqCpw0vxRtdIwPmirQ=s176-c-k-c0x00ffffff-no-rj,False,True,1655131397.908109
UgxmcdM_LzoyEwLJaAd4AaABAg,"I think of so many other movies that were missed out on:: The other LOTR movies, a good chunk of the MCU, a couple other DC movies, The Matrix, Tobey Maguire's Spider-Man movies(except Spider-Man 3), Gladiator, Most Mission Impossible films, Tropic Thunder, Edge of Tomorrow, Django Unchained, Inglorious Basterds, Most X-Men movies, the Deadpool movies, Daniel Craig's Bond films, Inception, The other Christopher Nolan Batman movies, and The Babadook.",8 months ago,Luqmaan Dawood,UCcCgqB7OkPd3AgU2Y3eFh-w,0,https://yt3.ggpht.com/ytc/AMLnZu9YkUrLtg4fK3zr8LM3KAWCqV7qiTTNW2t6YkG11g=s176-c-k-c0x00ffffff-no-rj,False,False,1649860998.311076
UgxV-M3SyhpTgGgc7dZ4AaABAg,"Moonlight was garbage, no one cares about it anynore.",8 months ago,David Zambrano,UCq_fQo5aPuMsGC68kUKzaVQ,0,https://yt3.ggpht.com/zQWOR_ZgSautg0afCa5mavDFYZ9R8y_BTEy5yP2WcaJ914tcalQvkDpNWMhBYeEB2SomY23bDQ=s176-c-k-c0x00ffffff-no-rj,False,False,1649860998.314076
UgyykexZKfrSias47w94AaABAg,Atl last some love for IN Brughes  And Baby Dricer.,9 months ago,Kenneth LINEBARGER,UC3joN1VX2UyI5UKLx_ms-_g,0,https://yt3.ggpht.com/ytc/AMLnZu8MtI1hKp46cw9cogcD79ePWLUwuCaHLJi3kVXlWceqwGjK1W-Q7hBQdOs_3-NW=s176-c-k-c0x00ffffff-no-rj,False,False,1647182598.316076
Ugx67QzDWMooVyzce6Z4AaABAg,"The movies that are not on this list would create an entirely new list. Saying that, there’s no way in heck that MM Fury Road is better than Return Of The King. It’s a fine movie, but it is not even in the top 20, much less #4! Ugh!",9 months ago,Rob Schwarz,UC_ovvtDg1Y7clPUg4mVNn2A,0,https://yt3.ggpht.com/ytc/AMLnZu9mAf0jbiE0fb6-FkfhxOtBZTrn7TpI26YVbw=s176-c-k-c0x00ffffff-no-rj,False,False,1647182598.320158
UgziCsctbEKri5lyCFx4AaABAg,Whoa what with the hate? Isn't because watchmojo excluded animated movies or the entries? There no reason for hating the channel for these reasons!,10 months ago (edited),ZRG productions,UC8DeLxOqmBbkfV4GJNB0Jhg,0,https://yt3.ggpht.com/ytc/AMLnZu9CQM0cLrJlsumPJlI1VdRi0ayM4_tQqfP7_A=s176-c-k-c0x00ffffff-no-rj,False,False,1644766998.323129
UgyeB6GVqgfjmU390gp4AaABAg,"I got to say, I was really disappointed with the list. Where the hell is INMFL, Boyhood, Synecdoche. Also why are animations excluded?
My list..
There Will Be Blood
Synecdoche, New York
Mulholland Drive
In The Mood For Love
Spirited Away 
Boyhood
No Country For Old Men
Ratatouille
Parasite
The Tree Of Life",10 months ago,H. W Plainview,UCgelmB7xpKkdw55E6ErzE4g,1,https://yt3.ggpht.com/ytc/AMLnZu8gYofG0SYk43yQfy9yQam9fX3Mcw_yvkG3I922fg=s176-c-k-c0x00ffffff-no-rj,False,False,1644766998.325119
UgxPAlPIXferdiMMUWx4AaABAg,"The overrated Avengers was mentioned but no Inglorious Bastards, Inception, Interstellar and Children of Man",10 months ago,Ron Chapter,UCvtyboOsLABOWlWklcfdFfg,0,https://yt3.ggpht.com/ytc/AMLnZu_don53E-JVnLXLK_jauO4P9LJMLG1gZt0O7w=s176-c-k-c0x00ffffff-no-rj,False,False,1644766998.327162
UgyFWMRDGDbqqtKuOIx4AaABAg,"Oh...I get it, its a sarcastic list. Damn WatchMojo you had me confused for a second. I thought you were being serious about this movies.",10 months ago,J. Sierra,UCw1er4t6t7p3WfVP9l2V_9w,0,https://yt3.ggpht.com/ytc/AMLnZu_DDSZ_F9Fa5WbynaIUacQFsJisMM_2-IJpFQ=s176-c-k-c0x00ffffff-no-rj,False,False,1644766998.329156
