cid,text,time,author,channel,votes,photo,heart,reply,time_parsed
UgykiFN6AmM3nS0CVGd4AaABAg,You put 2001: A Space Oddity on top? Really? Where is 12 Monkeys? Or Snowpiercer?,2 months ago,@2k22,UCiTWcZXKgdtJ95eSladlRYA,0,https://yt3.ggpht.com/ytc/AMLnZu-ef_yHm0VrQLnpV6HPFU0BSN5aTtV4_CCNEitf=s176-c-k-c0x00ffffff-no-rj,False,False,1665674265.441334
UgxK5H5qLlykJUogVuF4AaABAg,what about Soylent Green ??????????!!!!!!!!!!,2 months ago,@michelduthin5053,UCjbBZorGqpbdiM8Wl0esC9w,0,https://yt3.ggpht.com/L3h6I81zUGkbiMk_wep9Zb5KVCWoNJIDp2ho1tug7hCcEqwp3IsZhUxB80oHAAajI1ZJbgWm=s176-c-k-c0x00ffffff-no-rj,False,False,1665674265.443334
UgxVE9eHvfca-xKNxE94AaABAg,"2001 is debatable as #1.....didn't do anything for me, anyway. Take out Avatar for The Abyss  and the list is good. Matrix is never above ESB though....",2 months ago,@blutomindpretzel1735,UCr6IW3M2dYDqpCS0aCIqWHQ,0,https://yt3.ggpht.com/ytc/AMLnZu_4Alakc4T39EzsMiU6tZjdApHckQU02idFkQCd=s176-c-k-c0x00ffffff-no-rj,False,False,1665674265.444333
UgzsG33AJNt9h3oPVfZ4AaABAg,tenet should be no 1,2 months ago,@user-lc9bs4gm9f,UCGnd-1lIWM7jEHksGW3BHjQ,0,https://yt3.ggpht.com/ytc/AMLnZu9Zh3zGGmncJeQsG78XYfOWlER7CR4KpwLP6STT=s176-c-k-c0x00ffffff-no-rj,False,False,1665674265.445334
UgyDLBoHIPlYLTUg-X94AaABAg,"The Black Hole. Underrated, but not worthy of this list. Hell goes to Frogtown. Not rated and not worthy of this list. Battle Beyond the Stars, somewhat better than Star Wars Holiday Special. I Am Legend, a true insult to a fantastic book.",2 months ago,@richardrobinson1651,UC6MzERS96aRdBUfeuYBLSCg,0,https://yt3.ggpht.com/ytc/AMLnZu_Wc-ldsCwqn5bgbC69C5P1D_jbsRuOXkxGHw=s176-c-k-c0x00ffffff-no-rj,False,False,1665674265.446334
Ugx3WMkR-UHWpKqijJB4AaABAg,I really cant fault this list. So happy Dune got a mention.,2 months ago,@dancarey7204,UCPoF0Ejc_3gVTe_E16AkM8Q,1,https://yt3.ggpht.com/ytc/AMLnZu-VF369Y-qxPe_TIMZqY-yFsnzKVW9gtvHlAA=s176-c-k-c0x00ffffff-no-rj,False,False,1665674265.447333
UgzK1KvWFj7SjsJQEEN4AaABAg,The Thing.,2 months ago,@guimagsantos,UCc6BAz05a6-Y-r8lvN257Cw,0,https://yt3.ggpht.com/ytc/AMLnZu_pnlJu2T8l7EWeeGWf35qostMiIs7lAfQqwA=s176-c-k-c0x00ffffff-no-rj,False,False,1665674265.449334
UgxHnKQN6f_9k_ZWMmJ4AaABAg,Excellent recommendations. Thankyou.,2 months ago,@trj1442,UC2v4OMLXGKCgoHoHXxjLeUA,0,https://yt3.ggpht.com/ytc/AMLnZu9IVYq1xzDivh82nYQFnWQbNjqPTzLRTj3jSA=s176-c-k-c0x00ffffff-no-rj,False,False,1665674265.450334
Ugz4lcht4UI4x8t0kTZ4AaABAg,"Thank you WatchMojo and thank you Rebecca , I completely Agree about the first 5 movies.",2 months ago,@waillalhourani1570,UC-PUUfP2JqjQDVQLodWwDgw,0,https://yt3.ggpht.com/ytc/AMLnZu_dSupT0TqVmFw4xDVGmL4AP-UkeHlygm0_-GYkMg=s176-c-k-c0x00ffffff-no-rj,False,False,1665674265.451334
UgzXiHWwqcOu03B1bFp4AaABAg,The only thing going for avatar is its the first imax movie. That's it,2 months ago,@gaiuspadme6344,UCviNIrpYjY8wMU3s7pQKkDw,0,https://yt3.ggpht.com/ytc/AMLnZu9r5j_mey95wpr7FSPWQaYm3bsqGr02vSMFMwyt=s176-c-k-c0x00ffffff-no-rj,False,False,1665674265.452336
UgybR4CrvuFJ62gXoNB4AaABAg,"for me the most impressive sci-fi movie still is close encounters of the third kind...
it has a believable narrative and is made perfectly.",2 months ago,@ingeposch8091,UCKR2b2Ps0vlUo7ms65kmWyQ,7,https://yt3.ggpht.com/ytc/AMLnZu9ojdmoJWFZ_TYYCbOfTGBk9DtvSPQHGgeRI85J=s176-c-k-c0x00ffffff-no-rj,False,False,1665674265.453334
UgxCQuREOA0Vi6cU_Rd4AaABAg,"Star Wars is not sci fi its fantasy. this list has a couple non sci-fi films on it, lazy watchmojo",2 months ago,@Azzeyman25,UCt6umtWXKrYnREPlksABpYQ,0,https://yt3.ggpht.com/ytc/AMLnZu-VZfv4IeJ2EARovZ1-oc4MIRvgwtgiF37n7DEb=s176-c-k-c0x00ffffff-no-rj,False,False,1665674265.455326
UgwTfDnqZgWWAAl9o454AaABAg,"So many mistakes in this video, its insane. SW is not SciFi and putting Aliens, Episode V and T2 over Alien, Episode IV and T1 is ridiculous. Also, Blade Runner #6!?!?!? 6!!!!!!",2 months ago,@swvi9459,UCGL8RXjtMdG0JsZmo9FDrrw,1,https://yt3.ggpht.com/Bz60zvKmp_tJBbOJ6R5pd-4eTq-126VQ-rifcZqmzg509JUYTmcPdpgAqbghBqWM0o9PIm4drw=s176-c-k-c0x00ffffff-no-rj,False,False,1665674265.456329
Ugx3WMkR-UHWpKqijJB4AaABAg.9h-PydW57E69h0Ll1WtPXj,@Dan Carey I think it's a bit early for it but best film of 2021 in my opinion.,2 months ago,@josh72456,UCPyq-ozURdcQk4acv11FO3A,1,https://yt3.ggpht.com/ytc/AMLnZu87LhCVC46zZNECq7eNTZNF7jFXyXTc2ae9Vw=s176-c-k-c0x00ffffff-no-rj,False,True,1665674265.739437
UgwPjif1UCDnUyf6cmR4AaABAg,"Sorry, but ANY list of this kind have ""Avatar"" on it has no value !",2 months ago,@fabiorabelo3506,UCVcVdQp1S4B6C8neVAwmUzQ,0,https://yt3.ggpht.com/ytc/AMLnZu82hkRZItsBmEght-E151X3pw5lDCmjCR-QC-pLzw=s176-c-k-c0x00ffffff-no-rj,False,False,1665674266.119034
UgySvEBpKBMVUuXlFZJ4AaABAg,Yea horrible lost,2 months ago,@travisc1109,UC8HTwCAlThQSPpy8CmV-TCQ,0,https://yt3.ggpht.com/ytc/AMLnZu8ocDIDDEPNHXfSUs3BeQeHBrZAWRdCoYU3ew=s176-c-k-c0x00ffffff-no-rj,False,False,1665674266.120036
Ugwxw2H0dInCiMqlOvZ4AaABAg,Soylent geeen ?,2 months ago,@travisc1109,UC8HTwCAlThQSPpy8CmV-TCQ,0,https://yt3.ggpht.com/ytc/AMLnZu8ocDIDDEPNHXfSUs3BeQeHBrZAWRdCoYU3ew=s176-c-k-c0x00ffffff-no-rj,False,False,1665674266.121997
UgzXWhKTCakJDWlu0qh4AaABAg,I agree with the placement of blade runner,2 months ago,@travisc1109,UC8HTwCAlThQSPpy8CmV-TCQ,0,https://yt3.ggpht.com/ytc/AMLnZu8ocDIDDEPNHXfSUs3BeQeHBrZAWRdCoYU3ew=s176-c-k-c0x00ffffff-no-rj,False,False,1665674266.122997
UgyGl8AgrNaQ-aGsrVV4AaABAg,Only no.12?? And Avatar should not be anywhere near this list.,2 months ago,@headred76,UCPfEac01Bq_T_PPxzBWUw7Q,0,https://yt3.ggpht.com/ytc/AMLnZu8pLcY2qq6xrzSL6tzJy4gSf68UzKjX2m1Z_g=s176-c-k-c0x00ffffff-no-rj,False,False,1665674266.123997
Ugx2anDSkMQBVxDA15R4AaABAg,Frankenstein fans where you at wtf,2 months ago (edited),@jojosiah8816,UCIP0TCF_Gmeae9HATV2TDTA,0,https://yt3.ggpht.com/pipV5jcxSJDtT4tRpokHfWsXDwQC8kYe--oryS0r9E_kf8r3Rt4-imKj3qhU6N-HNp8RjjBb7A=s176-c-k-c0x00ffffff-no-rj,False,False,1665674266.124997
Ugx7sUd529SaZ9wG5t14AaABAg,It’s no way back to the future isn’t too 10,2 months ago,@travisc1109,UC8HTwCAlThQSPpy8CmV-TCQ,0,https://yt3.ggpht.com/ytc/AMLnZu8ocDIDDEPNHXfSUs3BeQeHBrZAWRdCoYU3ew=s176-c-k-c0x00ffffff-no-rj,False,False,1665674266.127037
UgwPfuReIxtSm-Pk17N4AaABAg,Where is the science in mad max ? And I love that movie it’s just fiction,2 months ago,@travisc1109,UC8HTwCAlThQSPpy8CmV-TCQ,0,https://yt3.ggpht.com/ytc/AMLnZu8ocDIDDEPNHXfSUs3BeQeHBrZAWRdCoYU3ew=s176-c-k-c0x00ffffff-no-rj,False,False,1665674266.128037
UgxmInKD7Hun9aFr1Wp4AaABAg,Where’s District 9 ???,2 months ago,@Noorul_M_Syed,UCjeKZvWB_RRkmSDCHD3_YZA,0,https://yt3.ggpht.com/ytc/AMLnZu_oo1jQbUfJQ7NX8ZHqx5HjjSbUGgFYlnYIzsAbaQ=s176-c-k-c0x00ffffff-no-rj,False,False,1665674266.128997
Ugzd93VZBY1DIr-N0114AaABAg,Sci-fi isn’t just space smh,2 months ago,@travisc1109,UC8HTwCAlThQSPpy8CmV-TCQ,0,https://yt3.ggpht.com/ytc/AMLnZu8ocDIDDEPNHXfSUs3BeQeHBrZAWRdCoYU3ew=s176-c-k-c0x00ffffff-no-rj,False,False,1665674266.130036
Ugzj9MBRv8r9tx1au9d4AaABAg,Y’all make horrible list,2 months ago,@travisc1109,UC8HTwCAlThQSPpy8CmV-TCQ,0,https://yt3.ggpht.com/ytc/AMLnZu8ocDIDDEPNHXfSUs3BeQeHBrZAWRdCoYU3ew=s176-c-k-c0x00ffffff-no-rj,False,False,1665674266.131037
UgzO-OXWaQ95_idrAT94AaABAg,"It’s a crime to not have Jurassic Park, Dune, 12 Monkeys and Predator and Godzilla not on the list",2 months ago,@t.6352,UCdn3U55GLy-_Uf0M1LhIJvg,0,https://yt3.ggpht.com/ytc/AMLnZu9KguF9HiZUczDqosYflTJlQ7gg0eE6ZhD-FSMFhQ=s176-c-k-c0x00ffffff-no-rj,False,False,1665674266.133038
UgyOWdlQWKIFdAB0QL94AaABAg,"It's pathetic that so many responses actually think that Interstellar  was anything other than mediocre, derivative  crap.",2 months ago (edited),@tawnieriekena7,UCR6D7W06RUqVz3B8IAtnOmA,1,https://yt3.ggpht.com/ytc/AMLnZu-sNihbQzObopXViitCVkxaU5MyJcP9DxwQVw=s176-c-k-c0x00ffffff-no-rj,False,False,1665674266.134036
UgyWT5H6-FgqAdkOOX94AaABAg,2001 is too fancifully decorated and egotistical movie. I loved the Solaris far far more.,2 months ago,@cineminds7903,UC3K5unXHjtgNnR6L6azZp1Q,0,https://yt3.ggpht.com/-SCjsH5SWUYoTDut6agLu6iVxPngC8uyP5icBLBnaaw96gpkdz4LbkaeKN6uoVR3dENH8bRw3w=s176-c-k-c0x00ffffff-no-rj,False,False,1665674266.135036
Ugyh9ZjX4Ldv96h5Xt54AaABAg,"Spaceballs was a movie of epic proportion that this world will never see again.
I brake for no one :",2 months ago,@STARSHIPTROOP,UC8M3vHwGiGW2-Jg3idn29Zg,2,https://yt3.ggpht.com/ytc/AMLnZu8zqBAs4OTJObm2zk0LwpSFcDe9QlbWPh07zPTn=s176-c-k-c0x00ffffff-no-rj,False,False,1665674266.136351
UgwXuLYc_kkR0gKMCAN4AaABAg,Where is ID4 ??,2 months ago,@thecitrixexperiencebykjeti4837,UChto3idg6xMjDg0IDPW0yUg,0,https://yt3.ggpht.com/H7PboqO5CG9q5oKjJ93JofL_A6zVlo2vVT2I8H_J35yP9VQIXjaqQn4OXmzA99qDk74oL1Wh9g=s176-c-k-c0x00ffffff-no-rj,False,False,1665674266.13801
Ugxd7LE02TeOWRGzjfp4AaABAg,The thing,2 months ago,@OriginalSarn,UCSSnnlqHKmvSd1RsJECUMKw,0,https://yt3.ggpht.com/ytc/AMLnZu-c1ZB1q0vCEqpUTsl8Shp9rk0n-FKRsh-0cqWq=s176-c-k-c0x00ffffff-no-rj,False,False,1665674266.138997
UgyDW9uZAke2g0KCLH14AaABAg,Horizon Zero Dawn,2 months ago,@avclub2456,UC3D7k0ajFyc9gcpm_HNzDMQ,0,https://yt3.ggpht.com/ytc/AMLnZu-rdxmGbNfnzPM8sXO1JXlPoBeFI7GytrGzZ5g7Rw=s176-c-k-c0x00ffffff-no-rj,False,False,1665674266.140029
UgwpO3Digpkjup4S8Hx4AaABAg,One of my favorite Sci-fi movies is Sky Captain and The World of Tomorrow (2004),2 months ago,@CobraRaptor,UCo8SOxlrCTEWzVlIyfUPOTA,3,https://yt3.ggpht.com/ytc/AMLnZu8nAj6bq1cAkUoLmBg4XVBsBHOf8IOzu3hoV0HA=s176-c-k-c0x00ffffff-no-rj,False,False,1665674266.142037
UgwtCb2jUxQs0COkzIZ4AaABAg,"I love almost every movie Spielberg has directed including E.T. of course but my favorite movie from Spielberg and one of my all time favorite movies period is Minority Report,which it's ridiculous u guys gave an honorable to Dune but not Minority Report?...I'm glad Dune was successful and that many seemed to like but damn was it boring even with an amazing cast i don't understand why those who love it, love it.hopefully part 2 will be much better cuz i like David Lynch's Dune more than Part 1...The Fifth Element should nos definitely be on this list too",2 months ago,@antoniokastrocarlisledemel6617,UC1DE2hKpOUN7OfIUdimim3A,2,https://yt3.ggpht.com/ytc/AMLnZu9BOJxslTYC3rb6k68Mzo41FSkIW-5VPa2bcJrkxQ=s176-c-k-c0x00ffffff-no-rj,False,False,1665674266.143037
UgyOWdlQWKIFdAB0QL94AaABAg.9h-FGtCeMLu9h-eS84F1jR,Agreed.,2 months ago,@GregsGameRoom,UCKCxS1l8YkzMQqSyiR2G9bQ,0,https://yt3.ggpht.com/ytc/AMLnZu83_hLFlOqe2GWlC-omrFnuXm8XKfXKopEkCabJDg=s176-c-k-c0x00ffffff-no-rj,False,True,1665674266.415348
Ugyh9ZjX4Ldv96h5Xt54AaABAg.9h-E9XwaQ4h9h-Ubj17Av5,May the Schwartz be with you.,2 months ago,@thyjuliette,UC273kBNCvdmffl2ZB3SnDOg,1,https://yt3.ggpht.com/ytc/AMLnZu_KFUuLlXtB4ta0GWcMZ6MK--rbh4olrKM9Nw=s176-c-k-c0x00ffffff-no-rj,False,True,1665674266.676196
UgyegDrtaX31WfT5U_B4AaABAg,"I was expecting Star Wars IV to be the no.1 film.

It gave birth to the biggest pop cultural film franchise ever.",2 months ago,@rstein926,UCEZfgCq0sfn6fgF-yXHDs4g,0,https://yt3.ggpht.com/ytc/AMLnZu-bse74tT34P6rtyMtbj8o5FCSzMA_9uP-c9WC03g=s176-c-k-c0x00ffffff-no-rj,False,False,1665674267.098536
UgzpV_PUBAEO8kRrK4l4AaABAg,Interstellar?,2 months ago,@nikolafilkin7256,UCgK3X0S8BlGZ5wTY1iM1dwA,0,https://yt3.ggpht.com/ytc/AMLnZu-btyHEYShI31THJlrr_-V7fLRrvoLpw0QVbA=s176-c-k-c0x00ffffff-no-rj,False,False,1665674267.102524
Ugxjb289_z1o0PUHSC54AaABAg,What about the movie war games? Doesn't it deserve at least a mention?,2 months ago,@margegarland7635,UCcx175-anTOWy5_sf4KpVag,0,https://yt3.ggpht.com/ytc/AMLnZu-RjTO6ckqN8WyhlJLLC-vkbXAXdgyeKW-HoA=s176-c-k-c0x00ffffff-no-rj,False,False,1665674267.105525
UgwNMUSBJ7Bu_KITQe54AaABAg,The maze runner belongs on this list,2 months ago,@user-im7re6ng1c,UCWaO6rO-cNU6QvDQkoW3www,0,https://yt3.ggpht.com/dqPviaXS2Ttzp8vNE3z4uQ_CxaLU09XNO4oUEg0xCzTyjTRWDGnu5ym7O_tSpQpy6Zvj1RqrIA=s176-c-k-c0x00ffffff-no-rj,False,False,1665674267.107521
UgyYPL3gmbP2OrKbI4Z4AaABAg,"um, you said you weren't going to include animated movies. Avatar doesn't qualify as animated?",2 months ago,@Rkenton48,UCmlbB6n1bBDkWLVsGhqVGvg,0,https://yt3.ggpht.com/ytc/AMLnZu8HWWqjWO6LqzZWklp4wsvQPh27KqeF-g4X9Q=s176-c-k-c0x00ffffff-no-rj,False,False,1665674267.110522
UgzR79T-A6DsqE5ZV214AaABAg,"Star wars original trilogy, BTTF trilogy, THE THING (1982), They Live, Predator, Alien, Total Recall (1990), Invasion of the body snatchers (1978), and The Faculty. My favorites",2 months ago,@mike91mdk45,UCJixF05S8t_u5OUMkuHAlsw,9,https://yt3.ggpht.com/ytc/AMLnZu9ywTqIZRqixEBkKIqikks9A84q3K0zpMH51g=s176-c-k-c0x00ffffff-no-rj,False,False,1665674267.112484
Ugxv13kV86yLHtNFm8N4AaABAg,Finally. Watchmojo makes a list i can fully agree with. Great job with this one homies,2 months ago,@brethrenaccuser4021,UCZLAIXBmdTHhRVQXbZt31hQ,1,https://yt3.ggpht.com/ytc/AMLnZu-9NOsAWcccczx21RZYcNgjqbJANQ__AgS-GTH2vg=s176-c-k-c0x00ffffff-no-rj,False,False,1665674267.114523
UgwM8H5WDXCv9WihQCJ4AaABAg,Event Horizon!!!!!,2 months ago,@dilloncox5642,UCu4glv-7ooTNwyy8O9sX3GQ,0,https://yt3.ggpht.com/ytc/AMLnZu8Anai7rFj438_VIp5_BahWrMUErQPpGxy7PIK5=s176-c-k-c0x00ffffff-no-rj,False,False,1665674267.116489
UgzjklSl_SO3lobMNCx4AaABAg,"I know that it's just a feature length TV special, but the day of the Doctor should have at least got an honorable mention",2 months ago,@scubasteevo7013,UC2ugbwHSYUJWrIcYY4ni8QQ,0,https://yt3.ggpht.com/ytc/AMLnZu_new9JIj76XuS-M98jTEj9I0Z3x0Cfm0hXUotVqw=s176-c-k-c0x00ffffff-no-rj,False,False,1665674267.117516
UgwOjLdEUmKpmPTf3ul4AaABAg,"From the original Mad Max Trilogy, Mad Max 2, Iron Sky 1, Dark Star, The Andromeda Strain and Silent Running.",2 months ago,@paulboger3101,UCtPeqFi87m0N0n6l55S9Cnw,1,https://yt3.ggpht.com/ytc/AMLnZu_isqK0VOvFQNrvGmRBe7BLX50kwwTG4vfqRaaTj5aY5zpMxis6wwjsLG9rszOE=s176-c-k-c0x00ffffff-no-rj,False,False,1665674267.119517
UgxMUyfSxVyuLVHcuZx4AaABAg,I'm just trying to figure out your target audience. Most of the movies/shows you put out as top is way older than me. And i'm in my 30s. How do you think how many 60 years olds are binging the thing on youtube? Gotta change something.,2 months ago,@robertassmaguris8539,UCd9KZcgodZPkYA-Zl702kZg,0,https://yt3.ggpht.com/ytc/AMLnZu_wNHBBogE9DJglVffC4YH-G4KntBEVZxa-RQ=s176-c-k-c0x00ffffff-no-rj,False,False,1665674267.121515
UgwJrlvgdpgQ1Xeto694AaABAg,"""Close encounters"" deserved much better...  briefly mentioned just to explain that it was not better than ET its pretty unfair. ET is basically a simple and childish story about a weird puppet and flying bicycles...",2 months ago,@jeanjimenez4633,UCmyE0Vlcre7785PydilavNA,0,https://yt3.ggpht.com/ytc/AMLnZu_BxhAE8AyOMSwK_L0iHTT8Wwy560b3oCTZUSV5=s176-c-k-c0x00ffffff-no-rj,False,False,1665674267.122514
UgzbpibZgJ7i2BlAGQ94AaABAg,Blade Runner would have been on here I thought.,2 months ago,@kelst75,UCEm9GzaPvE4aJNTdFr1UmTQ,1,https://yt3.ggpht.com/ytc/AMLnZu9KCQjz_qLH24lOzJvRsnjYSJRhy7JZje0-aA=s176-c-k-c0x00ffffff-no-rj,False,False,1665674267.124521
UgzS-dzda4Zjlw9hWjV4AaABAg,"What about ID4, Alita, Edge of tomorrow and Upgrade?",2 months ago,@lcb7255,UCE4XZBzd5KVAx-He1_FjZKQ,0,https://yt3.ggpht.com/ytc/AMLnZu-RnykCt83NX5UqbrVZWZuk9DtZqxIhO-uy-KhbbtCsmH1oIwwNb667oCukZQr1=s176-c-k-c0x00ffffff-no-rj,False,False,1665674267.125514
Ugw2ZdDdu4I60yOQPVV4AaABAg,"I have always wondered why people in any way considered 2001: ASO vague or incomprehensible or hard to figure out. I didn't see it until I was 15 and it was released as the back half of a double feature when Logan's Run was released in 1976. At the time, Logan's Run was considered a bleeding edge SF film, but even then I considered 2001 VASTLY superior. The following year, STAR WARS recalibrated everyone's expectations. Think pieces fell out of favor, and SF wasn't considered marketable without high-speed chases, blaster fire, strange creatueea and spaceship battles. Still, 2001 walked so Solaris could run and films like Inception and Interstellar could fly.",2 months ago,@dashfatbastard9369,UC6LHz2zxW9aV46ysoesOrCQ,2,https://yt3.ggpht.com/ytc/AMLnZu9kFXautxdHjna7zIcpaRUwqLg2jzU5LU0-t1-JMg=s176-c-k-c0x00ffffff-no-rj,False,False,1665674267.127513
UgyAYqpdaOvY2PfOix14AaABAg,"Missed these good science fiction hits:
X.) Alita: Battle Angel
X.) The Black Hole (1979)
X.) Cocoon
X.) Elysium
X.) Ender's Game
X.) Escape From New York
X.) Escape To Witch Mountain
X.) The Fifth Element
X.) Ghost In the Shell
X.) In Time
X.) Independence Day
X.) Lockout
X.) Looper
X.) Lost In Space (1998)
X.) Lucy
X.) The Man Who Fell To Earth
X.) Predator
X.) RoboCop (1987)
X.) THX-1138
X.) Tenet
X.) The Time Machine (2002)
X.) Titan A.E.
X.) Total Recall
X.) Ultraviolet
X.) Valerian and the City of A Thousand Planets",2 months ago (edited),@kryptonianpowers,UCz4RH1AfnYvOK8w9eFQm_tQ,6,https://yt3.ggpht.com/ytc/AMLnZu-uLpkmq6LwjiBsYzhTDF8DzI9vpAJAetIcUNtixw=s176-c-k-c0x00ffffff-no-rj,False,False,1665674267.128516
UgwzNC0AbYQhk0kQNKx4AaABAg,Wtf? Edge of tomorrow? Arrival? Oblivion? Deserve at least mentioned,2 months ago,@muhammadluqman9165,UCnjPd9t1DbTLETY7Qmm7Lpg,1,https://yt3.ggpht.com/ytc/AMLnZu-ciEJ9xfEz83EmTqph6nkNJAczKaenjkClfOGItQ=s176-c-k-c0x00ffffff-no-rj,False,False,1665674267.129514
UgxcErOGJcRwRP1W2bJ4AaABAg,2001 goat,2 months ago,@lolvonlolipopp,UCXxM-J_Oy8e4fNXgHXk4mPw,1,https://yt3.ggpht.com/ytc/AMLnZu8EDJa4X7dP2PACVy-JgODZXxhPYg3zsclXng=s176-c-k-c0x00ffffff-no-rj,False,False,1665674267.131514
UgwIVIfC1RrKIWMITJd4AaABAg,"The Last Star Fighter, Ice Pirates and Flash Gordon are among my favorite  Sci Fi movies",2 months ago,@jopiaspieder1184,UCgNqZmDhfVvPzBllOjLsHPA,0,https://yt3.ggpht.com/ytc/AMLnZu-pbH2Hi6M_46fno0NEkVm2ISYh6HFa3FmFnQ=s176-c-k-c0x00ffffff-no-rj,False,False,1665674267.132513
UgwAILmCVgiCNRJlDNt4AaABAg,"I agree with some of the films on the list just not the position of them, and some films shouldn’t be here because they are massively overrated like Back To The Future and for me DUNE is No.1 and yes I’m a little bias as Dune is my favourite book.",2 months ago,@Leto_II,UCG1Oy7wl6dAJcjXh8f8Tmow,0,https://yt3.ggpht.com/kXq__P5EWaGynVOl6cOK4EtQ1cxOP6iRu4rkytxvPsHuhEnP4sQV2Jv0txxany4WMYPr_GUqPg8=s176-c-k-c0x00ffffff-no-rj,False,False,1665674267.134514
Ugw2ZdDdu4I60yOQPVV4AaABAg.9h-1SDWrMB89h2LLsE9BU1,"I saw the same double bill at the same time! I had my older brother drive me way across town to see “Logan’s Run” and “2001: A Space Odyssey” at an encore movie theater in a seedy strip mall. “2001” was the second feature, and my brother was already dozing before the “Dawn of Man” sequence concluded. I was absolutely gobsmacked by the film, and knew that I’d experienced something remarkable. Cheers!",2 months ago,@uberbabeINC,UCahM8VK5gsa4iqpYWSl1bUw,0,https://yt3.ggpht.com/ytc/AMLnZu-nOfUpUvkclaT4mIeJv5tsKJke-PgJuoVZhKLNTA=s176-c-k-c0x00ffffff-no-rj,False,True,1665674267.42096
UgyAYqpdaOvY2PfOix14AaABAg.9h-0TcbNGtd9haxhT8Rmz6,Especially Alita and Ghost in the Shell.,1 month ago,@brettcoster4781,UClQY-RxSTCrc5PGtyTiFH_g,0,https://yt3.ggpht.com/ytc/AMLnZu8HIyNbdnM-Pd9N136FmhTsscCX3kogMwHq3lk=s176-c-k-c0x00ffffff-no-rj,False,True,1668356267.709822
UgyAYqpdaOvY2PfOix14AaABAg.9h-0TcbNGtd9inVJY4_Vve,Losers 'copy-and-paste!,2 weeks ago,@philip6419,UCXWhkuhUAYJUFtvrEZSuwWg,0,https://yt3.ggpht.com/ytc/AMLnZu-tJ8SqLkGjdkTD_ZZSC4jjGhxvf0TffKwJVw=s176-c-k-c0x00ffffff-no-rj,False,True,1669738667.710869
UgzRcepAht93qa5HTQB4AaABAg,may be WM team can add movie list in the description so we can easily  see the video mapping.,2 months ago,@cokro38,UClq-0c57uUgb0hS7eFG3eiQ,0,https://yt3.ggpht.com/ytc/AMLnZu-dXCS3Dn_oPa4R4EXsMFOgiWCfC8nfyWUlKaim=s176-c-k-c0x00ffffff-no-rj,False,False,1665674268.057511
UgwB1_tazLdu33rqd754AaABAg,"No Edge of Tomorrow, Interstellar or even Signs, quite surprising tbh",2 months ago,@davymac9866,UCZOhIvsH9e50BdsAfReoBqw,2,https://yt3.ggpht.com/ytc/AMLnZu92Fv6sOUJWtU6UBfkvMGvbj-u5wOexCg4d90zrnQ=s176-c-k-c0x00ffffff-no-rj,False,False,1665674268.059543
UgyAvs-UwBNsI93Z5Ex4AaABAg,For me my Favorite Sci-Fi Movie is Ready Player One.,2 months ago,@jackskellington1995,UCkSSMEa3sEGHWSZgnnjUJsA,1,https://yt3.ggpht.com/ytc/AMLnZu_l-1Zj_nsFcrTyoqOJ8CumI9J9EBia3heOU72Y=s176-c-k-c0x00ffffff-no-rj,False,False,1665674268.061545
Ugy74DA4z6ZLs6Voiu54AaABAg,"Interstellar is a much better sci-fi than Inception, if you only want to include one Nolan film.",2 months ago,@DanFarrell98,UCsRCJqCj9NAMZ114ZF96uRw,0,https://yt3.ggpht.com/ytc/AMLnZu9ADbNpILuFuf_ENtAlFWSuZpUkaIfaDf8TqT4L=s176-c-k-c0x00ffffff-no-rj,False,False,1665674268.06251
UgyjcKCs8wj8hTtt1VR4AaABAg,"I would've included Arrival (Denis Villeneuve), Interstellar (Christopher Nolan) and A Clockwork Orange (Stanley Kubrick)",2 months ago,@nickmills5221,UCq_sdtKesf5LI7BBTZ1L7gw,101,https://yt3.ggpht.com/-88skn8u2UPAmXULMSTN-9IV3E5v7WxHsGhcbENbzgIxXekPgo2XkLCVGLZQBZqL5tSTI4kOKLM=s176-c-k-c0x00ffffff-no-rj,True,False,1665674268.06551
UgwpqYDz0mvtkLwIDIx4AaABAg,"I think this list is very flawed, whileni agree with the Number 1 pick, the order is wrong. If you say top 20 greatest sci-fi films, you need to consider cultural impact, how it changed the genre, did it change the world? Star Wars changed everything, it changed the world, it should No.2
Jurrasic Park was ground braking for its use of CGI, why is it off the list?
Independence Day, was one of the 1st truly epic Blockbusters, why isn't that there?
Best Sci-fi doesn't mean the most perfect movies.",2 months ago,@micahfodor8433,UCaXlZ9yWtghNaXUdHLOwlog,0,https://yt3.ggpht.com/ytc/AMLnZu89TFNeJTfX4-9kL_Sqo2-5ahIC-MH50x17Mg=s176-c-k-c0x00ffffff-no-rj,False,False,1665674268.068509
UgxCe2kEuliaPM0Zu_54AaABAg,Apes 14?! Boooo this LIST!!! 😂,2 months ago,@TheRayvolution,UCfCsnYOZnDnpYf8RSYH28Yg,0,https://yt3.ggpht.com/ytc/AMLnZu_X4p5MKtuR7wh2W_Acp78igU-_b8ERicTrGUeg=s176-c-k-c0x00ffffff-no-rj,False,False,1665674268.070556
